subject	grade_level	year	First Time Or Re-Test	score	score_level	multiple_choice	constructed_response	gender	ethnicity	iep	poverty	underperforming_subgroup	recently enrolled	enrolled_year_ago	type	teacher_number
3	10	2014	1	1557	3	30	11	1	5	1	1	1	1	1	4	46
3	10	2014	1	1557	3	29	12	1	5	1	1	1	1	1	4	46
3	10	2014	1	1557	3	30	11	1	5	1	1	1	1	1	4	46
3	10	2014	1	1557	3	29	12	2	5	1	1	1	1	1	4	49
2	10	2014	1	1557	4	41	11	1	5	1	1	1	1	1	4	54
3	10	2014	1	1557	3	29	12	2	5	1	1	1	1	1	4	55
1	10	2016	1	1558	4	29	17	2	5	1	1	1	1	1	4	60
2	10	2015	1	1558	4	38	13	2	5	1	1	1	1	1	4	64
2	10	2015	1	1558	4	41	10	2	5	1	1	1	1	1	4	65
3	10	2013	1	1559	3	30	11	2	5	1	1	1	1	1	3	19
3	10	2013	2	1559	3	28	13	2	5	1	2	2	1	2	3	19
3	10	2013	1	1559	3	28	13	2	5	1	2	2	1	2	3	19
3	10	2013	1	1559	3	28	13	2	5	1	1	1	1	1	3	19
3	10	2013	1	1559	3	30	11	2	5	1	1	1	1	2	3	19
3	10	2013	1	1559	3	30	11	1	5	1	1	1	1	1	3	19
3	10	2013	1	1559	3	26	15	2	5	1	1	1	1	2	3	19
3	10	2013	1	1559	3	30	11	2	5	1	1	1	1	1	3	19
3	10	2013	1	1559	3	29	12	2	5	1	2	2	1	2	3	19
3	10	2013	1	1559	3	28	13	1	5	1	1	1	1	2	3	19
3	10	2013	1	1559	3	27	14	2	5	1	1	1	1	2	3	19
3	10	2013	1	1559	3	30	11	2	5	1	1	1	1	1	3	19
3	10	2013	1	1559	3	30	11	1	5	1	1	1	1	2	3	19
3	10	2013	1	1559	3	29	12	1	5	1	1	1	1	1	3	19
3	10	2013	1	1559	3	27	14	2	5	1	1	1	1	1	3	19
3	10	2013	1	1559	3	32	9	2	5	1	1	1	1	1	3	19
3	10	2013	1	1559	3	31	10	2	5	1	1	1	1	2	3	19
3	10	2013	1	1559	3	28	13	1	5	1	1	1	1	1	3	19
3	10	2013	1	1559	3	28	13	2	5	1	1	1	1	2	3	19
3	10	2013	1	1559	3	32	9	2	5	1	1	1	1	1	4	45
3	10	2013	1	1559	3	31	10	2	5	1	1	1	1	1	4	45
3	10	2013	1	1559	3	28	13	2	3	1	1	1	1	1	4	45
3	10	2013	1	1559	3	32	9	2	5	1	1	1	1	1	4	46
3	10	2013	1	1559	3	31	10	2	5	1	2	2	1	1	4	46
3	10	2013	1	1559	3	31	10	1	3	1	2	2	1	1	4	46
3	10	2013	1	1559	3	31	10	1	5	1	1	1	1	1	4	46
3	10	2013	1	1559	3	29	12	2	3	1	1	1	1	1	4	46
3	10	2013	1	1559	3	29	12	2	5	1	1	1	1	1	4	47
3	10	2013	1	1559	3	31	10	1	5	1	1	1	1	1	4	47
3	10	2013	1	1559	3	30	11	2	5	1	1	1	2	1	4	47
3	10	2013	1	1559	3	33	8	1	5	1	2	2	1	1	4	48
3	10	2013	1	1559	3	31	10	2	5	1	2	2	1	2	4	49
2	10	2013	1	1560	4	43	9	2	5	1	1	1	1	1	3	19
2	10	2013	1	1560	4	37	15	1	5	1	1	1	1	1	3	19
1	10	2013	1	1560	4	30	17	1	5	2	2	2	1	1	4	38
2	10	2013	1	1560	4	41	11	2	5	1	1	1	1	1	4	43
2	10	2013	1	1560	4	45	7	1	5	1	1	1	1	1	4	44
2	10	2016	1	1561	4	39	14	1	5	1	1	1	1	1	1	16
2	10	2016	1	1561	4	42	11	2	5	1	1	1	1	2	4	65
2	10	2016	1	1561	4	43	10	2	5	1	1	1	1	1	4	69
2	10	2016	1	1561	4	42	11	2	5	1	1	1	1	2	4	74
3	10	2015	1	1562	3	28	14	2	5	1	1	1	1	1	1	11
3	10	2015	1	1562	3	30	12	2	3	1	1	1	1	1	1	11
3	10	2015	1	1562	3	30	12	1	3	1	2	2	1	1	1	11
3	10	2015	1	1562	3	31	11	2	5	1	1	1	1	1	1	11
3	10	2015	1	1562	3	29	13	1	5	1	1	1	1	1	1	11
3	10	2015	1	1562	3	29	13	2	5	1	1	1	1	1	1	11
3	10	2015	1	1562	3	30	12	2	5	1	1	1	1	1	1	11
3	10	2015	1	1562	3	32	10	2	5	1	1	1	1	2	1	13
3	10	2015	1	1562	3	30	12	1	5	1	1	1	1	1	1	13
3	10	2015	1	1562	3	29	13	2	5	1	1	1	1	1	1	14
3	10	2015	1	1562	3	31	11	1	5	1	1	1	1	1	1	14
3	10	2015	1	1562	3	29	13	1	5	1	1	1	2	1	1	14
3	10	2016	1	1562	3	29	12	2	5	1	1	1	1	1	1	14
3	10	2016	1	1562	3	31	10	2	5	1	1	1	1	2	1	14
3	10	2016	1	1562	3	30	11	2	5	1	1	1	1	1	1	14
3	10	2016	1	1562	3	31	10	2	5	1	1	1	1	1	1	14
3	10	2016	1	1562	3	29	12	1	5	1	1	1	1	1	1	18
3	10	2016	1	1562	3	26	15	2	5	1	1	1	1	2	1	18
3	10	2016	1	1562	3	27	14	2	5	1	1	1	1	1	1	18
3	10	2016	1	1562	3	30	11	2	5	1	1	1	1	1	1	18
3	10	2016	1	1562	3	31	10	1	5	1	1	1	1	1	1	18
2	10	2014	1	1562	4	44	9	1	5	1	1	1	2	1	3	19
2	10	2014	1	1562	4	40	13	2	5	1	1	1	1	1	4	42
3	10	2015	1	1562	3	30	12	2	5	1	1	1	1	1	4	70
3	10	2015	1	1562	3	29	13	1	5	1	2	2	1	2	4	70
3	10	2015	1	1562	3	30	12	1	5	1	1	1	1	1	4	70
3	10	2015	1	1562	3	30	12	2	5	1	1	1	1	1	4	70
3	10	2015	1	1562	3	29	13	1	5	1	1	1	1	1	4	70
3	10	2016	1	1562	3	28	13	2	5	1	1	1	1	1	4	70
3	10	2016	1	1562	3	29	12	1	6	1	1	1	1	2	4	70
3	10	2015	1	1562	3	29	13	2	5	1	1	1	1	2	4	71
3	10	2015	1	1562	3	29	13	2	5	1	2	2	1	1	4	71
3	10	2016	1	1562	3	27	14	2	5	1	1	1	1	1	4	71
3	10	2016	1	1562	3	29	12	2	5	1	1	1	1	1	4	71
3	10	2015	1	1562	3	28	14	2	5	1	1	1	1	1	4	72
3	10	2015	1	1562	3	31	11	2	5	1	1	1	1	1	4	72
3	10	2016	1	1562	3	28	13	1	5	1	1	1	1	1	4	72
3	10	2016	1	1562	3	28	13	2	5	1	1	1	1	1	4	72
3	10	2016	1	1562	3	25	16	2	6	1	2	2	1	2	4	72
3	10	2015	1	1562	3	30	12	2	5	1	1	1	1	1	4	73
3	10	2016	1	1562	3	26	15	2	5	1	1	1	2	1	4	73
3	10	2016	1	1562	3	29	12	2	5	1	1	1	1	1	4	73
3	10	2014	1	1564	3	31	11	2	9	1	1	1	1	2	3	19
3	10	2014	1	1564	3	29	13	2	5	1	1	1	2	1	3	19
3	10	2014	1	1564	3	28	14	2	5	1	1	1	1	2	3	19
3	10	2014	1	1564	3	30	12	1	5	1	1	1	1	1	3	19
3	10	2014	1	1564	3	30	12	2	5	1	2	2	1	2	3	19
3	10	2014	1	1564	3	26	16	1	5	1	1	1	1	2	3	19
3	10	2014	1	1564	3	26	16	2	5	1	1	1	2	1	3	19
3	10	2014	1	1564	3	31	11	2	5	1	2	2	1	1	3	19
3	10	2014	1	1564	3	29	13	2	5	1	1	1	1	2	3	19
3	10	2014	1	1564	3	30	12	2	5	1	1	1	1	2	3	19
3	10	2014	1	1564	3	31	11	2	5	1	1	1	1	1	3	19
3	10	2014	1	1564	3	30	12	2	5	1	1	1	1	1	3	19
3	10	2014	1	1564	3	29	13	1	5	1	1	1	1	1	3	19
2	10	2013	1	1564	4	40	13	1	5	2	1	2	1	1	4	42
2	10	2013	1	1564	4	41	12	2	3	1	1	1	1	1	4	42
2	10	2013	1	1564	4	43	10	2	5	1	1	1	1	1	4	42
2	10	2013	1	1564	4	43	10	2	3	2	1	2	1	1	4	42
2	10	2013	1	1564	4	43	10	1	5	2	1	2	1	2	4	44
3	10	2014	1	1564	3	30	12	2	5	1	1	1	1	1	4	45
3	10	2014	1	1564	3	29	13	2	5	1	1	1	1	1	4	45
3	10	2014	1	1564	3	28	14	1	5	1	1	1	1	1	4	46
3	10	2014	1	1564	3	29	13	2	5	1	1	1	1	2	4	46
3	10	2014	1	1564	3	28	14	2	5	1	1	1	1	1	4	49
3	10	2014	1	1564	3	30	12	1	4	1	1	1	2	1	4	49
1	10	2014	1	1565	4	30	17	2	5	2	1	2	1	1	3	19
2	10	2016	1	1566	4	39	15	1	5	1	1	1	2	1	1	5
2	10	2016	1	1566	4	39	15	1	5	1	2	2	1	2	4	67
2	10	2016	1	1566	4	40	14	2	5	1	1	1	2	1	4	69
2	10	2016	1	1566	4	40	14	1	5	1	1	1	1	1	4	74
3	10	2013	1	1567	3	28	14	1	5	1	1	1	1	1	3	19
3	10	2013	1	1567	3	33	9	1	5	1	1	1	1	2	3	19
3	10	2013	1	1567	3	31	11	2	4	1	2	2	1	2	3	19
3	10	2013	1	1567	3	29	13	2	5	1	1	1	1	1	3	19
3	10	2013	1	1567	3	31	11	2	5	1	1	1	1	2	3	19
2	10	2014	1	1567	4	42	12	2	5	1	2	2	1	2	3	19
2	10	2014	1	1567	4	41	13	1	5	1	1	1	1	2	3	19
2	10	2014	1	1567	4	40	14	2	5	2	1	2	1	1	4	43
2	10	2014	1	1567	4	43	11	1	6	1	1	1	1	1	4	43
3	10	2013	1	1567	3	28	14	2	5	1	1	1	1	1	4	45
3	10	2013	1	1567	3	30	12	2	5	1	1	1	1	1	4	45
3	10	2013	1	1567	3	29	13	2	5	1	1	1	1	1	4	45
3	10	2013	1	1567	3	30	12	1	5	2	1	2	1	1	4	45
3	10	2013	1	1567	3	31	11	2	5	1	1	1	1	1	4	45
3	10	2013	1	1567	3	30	12	1	6	2	2	2	1	2	4	45
3	10	2013	1	1567	3	31	11	1	5	1	1	1	1	1	4	46
3	10	2013	1	1567	3	26	16	2	2	1	2	2	1	1	4	46
3	10	2013	1	1567	3	30	12	1	5	1	1	1	1	1	4	46
3	10	2013	1	1567	3	29	13	1	5	1	1	1	1	1	4	46
3	10	2013	1	1567	3	29	13	1	5	1	2	2	1	2	4	46
2	10	2014	1	1567	4	40	14	2	5	1	1	1	1	1	4	54
2	10	2014	1	1567	4	40	14	2	5	1	2	2	1	1	4	54
2	10	2015	1	1568	4	38	15	1	5	1	1	1	1	1	1	5
2	10	2015	1	1568	4	40	13	2	5	1	1	1	1	1	1	6
2	10	2015	1	1568	4	42	11	2	5	1	2	2	1	1	4	67
1	10	2016	1	1569	4	30	18	2	5	1	1	1	2	1	1	3
3	10	2016	1	1569	3	28	14	1	6	1	1	1	2	1	1	12
3	10	2016	1	1569	3	29	13	2	6	1	1	1	1	2	1	12
3	10	2016	1	1569	3	29	13	2	5	1	1	1	1	1	1	12
3	10	2016	1	1569	3	27	15	1	5	1	1	1	2	1	1	14
3	10	2016	1	1569	3	27	15	2	9	1	1	1	1	2	1	14
3	10	2016	1	1569	3	29	13	2	5	1	1	1	1	1	1	14
3	10	2016	1	1569	3	30	12	2	5	1	1	1	1	1	1	14
3	10	2016	1	1569	3	29	13	2	5	1	1	1	2	1	1	14
3	10	2016	1	1569	3	29	13	2	5	1	1	1	1	2	1	14
3	10	2016	1	1569	3	30	12	1	3	1	1	1	1	1	1	18
3	10	2016	1	1569	3	29	13	2	5	1	1	1	1	1	1	18
3	10	2016	1	1569	3	28	14	2	5	1	1	1	2	1	1	18
3	10	2016	1	1569	3	29	13	1	5	1	1	1	1	2	1	18
3	10	2016	1	1569	3	30	12	2	5	1	1	1	1	2	1	18
3	10	2016	1	1569	3	26	16	2	5	1	2	2	1	1	1	18
3	10	2016	1	1569	3	31	11	1	5	1	1	1	1	1	1	18
2	10	2013	1	1569	4	43	11	1	5	1	1	1	1	1	3	19
2	10	2013	1	1569	4	41	13	2	5	1	2	2	1	1	4	43
3	10	2016	1	1569	3	30	12	2	5	1	2	2	1	1	4	70
3	10	2016	1	1569	3	30	12	2	5	1	2	2	1	2	4	70
3	10	2016	1	1569	3	27	15	2	5	1	1	1	1	1	4	70
3	10	2016	1	1569	3	29	13	2	5	1	1	1	2	1	4	71
3	10	2016	1	1569	3	30	12	2	3	1	1	1	1	2	4	72
3	10	2016	1	1569	3	29	13	2	5	1	1	1	1	1	4	72
3	10	2016	1	1569	3	27	15	2	5	1	1	1	1	1	4	73
3	10	2016	1	1569	3	29	13	2	5	1	1	1	1	1	4	73
3	10	2016	1	1569	3	29	13	2	5	1	1	1	1	1	4	73
3	10	2015	1	1570	3	28	15	2	5	1	1	1	1	1	1	11
3	10	2015	1	1570	3	29	14	2	5	2	1	2	1	2	1	11
3	10	2015	1	1570	3	32	11	1	5	1	2	2	1	1	1	11
3	10	2015	1	1570	3	31	12	2	5	1	1	1	1	1	1	11
3	10	2015	1	1570	3	31	12	2	5	1	1	1	1	1	1	11
3	10	2015	1	1570	3	30	13	2	5	1	1	1	1	1	1	12
3	10	2015	1	1570	3	30	13	2	5	1	1	1	2	1	1	13
1	10	2013	1	1570	4	31	18	2	2	1	2	2	1	1	4	38
3	10	2015	1	1570	3	30	13	1	5	1	1	1	1	1	4	70
3	10	2015	1	1570	3	28	15	1	5	1	1	1	1	2	4	70
3	10	2015	1	1570	3	30	13	2	5	1	1	1	1	1	4	70
3	10	2015	1	1570	3	31	12	2	5	1	1	1	1	1	4	71
3	10	2015	1	1570	3	29	14	1	5	1	1	1	1	2	4	71
3	10	2015	1	1570	3	34	9	1	5	1	1	1	1	1	4	72
3	10	2015	1	1570	3	29	14	2	5	1	1	1	2	1	4	73
3	10	2015	1	1570	3	28	15	2	5	1	1	1	1	1	4	73
3	10	2015	1	1570	3	30	13	2	5	1	1	1	1	1	4	73
2	10	2016	1	1571	4	40	15	2	5	1	1	1	1	1	1	16
2	10	2016	1	1571	4	44	11	1	5	1	1	1	1	1	4	64
2	10	2016	1	1571	4	42	13	2	5	1	1	1	1	1	4	66
2	10	2014	1	1572	4	39	16	1	5	1	1	1	2	1	3	19
2	10	2014	1	1572	4	40	15	1	5	1	1	1	1	2	3	19
3	10	2014	1	1572	3	30	13	1	5	1	1	1	1	2	3	19
3	10	2014	1	1572	3	30	13	2	5	1	1	1	1	1	3	19
3	10	2014	1	1572	3	31	12	2	5	1	1	1	1	2	3	19
3	10	2014	1	1572	3	27	16	2	5	1	1	1	2	1	3	19
3	10	2014	1	1572	3	29	14	2	5	1	2	2	1	2	3	19
3	10	2014	1	1572	3	28	15	2	5	1	1	1	1	2	3	19
2	10	2014	1	1572	4	44	11	2	5	1	1	1	1	1	4	43
3	10	2014	1	1572	3	34	9	1	5	1	1	1	1	1	4	45
3	10	2014	1	1572	3	30	13	2	5	1	1	1	1	1	4	45
3	10	2014	1	1572	3	30	13	2	3	1	1	1	1	1	4	45
3	10	2014	1	1572	3	29	14	2	5	1	1	1	1	1	4	46
3	10	2014	1	1572	3	30	13	1	3	1	2	2	1	1	4	46
3	10	2014	1	1572	3	30	13	2	5	1	2	2	1	1	4	46
3	10	2014	1	1572	3	26	17	2	5	1	1	1	1	1	4	46
3	10	2014	1	1572	3	26	17	2	9	1	1	1	1	1	4	48
2	10	2014	1	1572	4	42	13	2	5	1	1	1	1	1	4	54
3	10	2014	1	1572	3	29	14	2	5	1	1	1	1	2	4	55
3	10	2013	1	1575	3	31	12	2	5	1	1	1	1	1	3	19
3	10	2013	1	1575	3	30	13	1	5	2	1	2	1	1	3	19
3	10	2013	1	1575	3	31	12	2	5	1	1	1	1	1	3	19
3	10	2013	1	1575	3	30	13	2	5	1	1	1	1	1	3	19
3	10	2013	1	1575	3	31	12	2	5	1	1	1	1	1	3	19
3	10	2013	1	1575	3	31	12	2	5	1	1	1	1	1	3	19
3	10	2013	1	1575	3	31	12	2	4	1	2	2	1	2	3	19
3	10	2013	1	1575	3	29	14	2	5	1	1	1	1	2	3	19
3	10	2013	1	1575	3	31	12	2	5	1	1	1	1	1	3	19
3	10	2013	1	1575	3	29	14	2	5	1	1	1	1	1	3	19
3	10	2013	1	1575	3	31	12	2	5	1	1	1	1	2	3	19
3	10	2013	1	1575	3	30	13	2	5	1	1	1	1	1	3	19
3	10	2013	1	1575	3	31	12	1	5	1	2	2	1	2	3	19
2	10	2013	1	1575	4	44	11	2	5	1	2	2	1	2	4	43
3	10	2013	1	1575	3	32	11	2	5	1	2	2	1	1	4	45
3	10	2013	1	1575	3	32	11	2	5	1	1	1	1	1	4	45
3	10	2013	1	1575	3	30	13	1	6	1	2	2	1	1	4	45
3	10	2013	1	1575	3	29	14	1	5	1	1	1	1	1	4	46
3	10	2013	1	1575	3	30	13	2	5	1	2	2	1	2	4	46
3	10	2013	1	1575	3	33	10	2	6	1	1	1	1	1	4	46
3	10	2013	1	1575	3	30	13	2	5	1	1	1	1	1	4	46
3	10	2013	1	1575	3	33	10	1	1	1	1	1	1	1	4	47
3	10	2013	1	1575	3	29	14	1	5	1	2	2	1	1	4	47
3	10	2013	1	1575	3	31	12	2	5	1	1	1	1	1	4	48
3	10	2013	1	1575	3	32	11	1	5	1	1	1	1	1	4	48
3	10	2016	1	1577	3	29	14	2	5	1	1	1	1	2	1	12
3	10	2016	1	1577	3	32	11	2	5	1	1	1	2	1	1	12
3	10	2016	1	1577	3	31	12	2	6	1	2	2	1	2	1	14
3	10	2016	1	1577	3	30	13	2	5	1	2	2	1	1	1	14
3	10	2016	1	1577	3	30	13	2	5	1	1	1	1	1	1	14
3	10	2016	1	1577	3	30	13	1	5	1	1	1	1	1	1	14
2	10	2016	1	1577	4	41	15	2	5	1	1	1	2	1	1	16
3	10	2016	1	1577	3	28	15	2	5	1	1	1	1	1	1	18
3	10	2016	1	1577	3	30	13	2	5	1	1	1	1	1	1	18
3	10	2016	1	1577	3	30	13	2	5	1	2	2	1	1	1	18
2	10	2016	1	1577	4	43	13	2	5	1	1	1	1	1	4	64
3	10	2016	1	1577	3	28	15	2	5	1	1	1	1	1	4	70
3	10	2016	1	1577	3	27	16	1	5	1	2	2	1	2	4	70
3	10	2016	1	1577	3	27	16	2	5	1	1	1	1	1	4	73
3	10	2016	1	1577	3	29	14	1	5	1	1	1	1	1	4	73
3	10	2016	1	1577	3	30	13	2	5	1	1	1	1	1	4	73
3	10	2016	1	1577	3	29	14	1	5	1	1	1	1	1	4	73
3	10	2015	1	1578	3	33	11	1	5	1	1	1	1	2	1	10
3	10	2015	1	1578	3	33	11	1	5	1	1	1	1	1	1	11
3	10	2015	1	1578	3	33	11	1	5	1	1	1	1	1	1	11
3	10	2015	1	1578	3	34	10	1	5	1	1	1	1	1	1	11
3	10	2015	1	1578	3	31	13	2	5	1	2	2	1	1	1	11
3	10	2015	1	1578	3	31	13	2	5	1	1	1	1	2	1	11
3	10	2015	1	1578	3	30	14	2	5	1	1	1	1	1	1	11
3	10	2015	1	1578	3	30	14	2	5	1	1	1	1	1	1	12
2	10	2014	1	1578	4	43	13	1	5	1	1	1	1	1	3	19
2	10	2014	1	1578	4	40	16	1	5	1	1	1	1	1	3	19
2	10	2014	1	1578	4	41	15	1	5	1	1	1	1	1	4	54
3	10	2015	1	1578	3	31	13	1	5	1	1	1	1	1	4	70
3	10	2015	1	1578	3	31	13	1	5	1	1	1	1	1	4	70
3	10	2015	1	1578	3	31	13	1	5	1	1	1	1	1	4	71
3	10	2015	1	1578	3	32	12	1	5	1	1	1	1	1	4	72
3	10	2015	1	1578	3	29	15	2	5	1	1	1	1	1	4	72
3	10	2015	1	1578	3	28	16	2	5	1	1	1	1	1	4	73
2	10	2015	1	1580	4	42	13	2	5	1	2	2	1	2	4	67
3	10	2014	1	1581	3	29	15	2	5	1	1	1	1	1	3	19
3	10	2014	1	1581	3	29	15	2	5	1	1	1	1	2	3	19
3	10	2014	1	1581	3	31	13	2	5	1	1	1	1	1	3	19
3	10	2014	1	1581	3	30	14	2	5	1	2	2	1	2	3	19
3	10	2014	1	1581	3	28	16	1	5	1	1	1	1	1	3	19
3	10	2014	1	1581	3	31	13	2	5	1	1	1	1	1	3	19
3	10	2014	1	1581	3	30	14	2	3	1	1	1	1	1	4	45
3	10	2014	1	1581	3	30	14	2	5	1	1	1	1	1	4	46
3	10	2014	1	1581	3	29	15	2	5	1	1	1	1	1	4	46
3	10	2014	1	1581	3	30	14	2	5	1	1	1	1	1	4	46
3	10	2014	1	1581	3	29	15	2	5	1	1	1	1	1	4	49
3	10	2014	1	1581	3	29	15	2	5	1	1	1	1	1	4	49
3	10	2014	1	1581	3	29	15	2	5	1	1	1	1	1	4	49
3	10	2014	1	1581	3	31	13	1	5	1	1	1	1	1	4	55
3	10	2014	1	1581	3	30	14	2	5	1	2	2	1	2	4	55
3	10	2014	1	1581	3	27	17	2	5	1	1	1	1	1	4	55
2	10	2016	1	1583	4	45	12	1	5	1	1	1	2	1	1	5
2	10	2016	1	1583	4	46	11	2	5	1	1	1	2	1	4	67
3	10	2013	1	1584	4	30	14	1	5	1	2	2	1	2	3	19
3	10	2013	1	1584	4	29	15	2	5	1	1	1	1	2	3	19
3	10	2013	1	1584	4	30	14	2	5	1	1	1	1	2	3	19
3	10	2013	1	1584	4	31	13	1	5	1	1	1	1	1	3	19
3	10	2013	1	1584	4	31	13	2	5	1	1	1	1	2	3	19
3	10	2013	1	1584	4	32	12	2	5	1	1	1	1	2	3	19
3	10	2013	1	1584	4	30	14	2	2	1	1	1	1	2	3	19
3	10	2013	1	1584	4	30	14	2	5	1	1	1	1	1	3	19
3	10	2013	1	1584	4	32	12	1	5	1	1	1	1	1	3	19
3	10	2013	1	1584	4	30	14	2	2	1	2	2	1	1	3	19
3	10	2013	1	1584	4	31	13	2	4	1	1	1	2	1	3	19
3	10	2013	1	1584	4	32	12	2	5	1	1	1	1	2	3	19
3	10	2013	1	1584	4	31	13	2	5	1	2	2	1	1	3	19
3	10	2013	1	1584	4	31	13	1	5	1	2	2	1	1	3	19
3	10	2013	1	1584	4	30	14	1	5	1	1	1	1	1	4	45
3	10	2013	1	1584	4	29	15	2	5	1	1	1	1	1	4	45
3	10	2013	1	1584	4	31	13	1	5	1	1	1	1	1	4	45
3	10	2013	1	1584	4	30	14	2	5	1	2	2	1	1	4	45
3	10	2013	1	1584	4	29	15	2	5	1	2	2	1	1	4	46
3	10	2013	1	1584	4	31	13	1	5	1	1	1	1	1	4	47
3	10	2013	1	1584	4	32	12	2	5	1	1	1	1	1	4	47
3	10	2013	1	1584	4	31	13	2	5	1	1	1	1	1	4	48
3	10	2016	1	1585	4	30	14	1	5	1	1	1	1	2	1	14
3	10	2016	1	1585	4	30	14	2	5	1	1	1	2	1	1	14
3	10	2016	1	1585	4	30	14	2	5	1	2	2	1	1	1	14
3	10	2016	1	1585	4	33	11	1	5	1	1	1	2	1	1	18
3	10	2016	1	1585	4	30	14	2	5	1	1	1	2	1	1	18
3	10	2016	1	1585	4	30	14	2	5	1	2	2	1	2	1	18
2	10	2015	1	1586	4	44	12	2	5	1	1	1	1	1	4	67
2	10	2015	1	1586	4	42	14	1	5	1	1	1	1	2	4	67
2	10	2015	1	1586	4	42	14	2	5	1	1	1	1	1	4	68
2	10	2015	1	1586	4	43	13	1	5	1	1	1	1	1	4	68
2	10	2013	1	1587	4	43	14	1	5	1	1	1	1	1	3	19
3	10	2015	1	1587	4	31	14	2	3	1	1	1	1	1	4	70
3	10	2015	1	1587	4	30	15	2	9	1	1	1	1	1	4	71
3	10	2015	1	1587	4	29	16	2	5	1	2	2	1	1	4	72
3	10	2015	1	1587	4	32	13	2	5	1	1	1	1	1	4	73
2	10	2016	1	1589	4	43	15	2	5	1	1	1	1	1	4	64
2	10	2016	1	1589	4	45	13	2	5	1	1	1	1	1	4	68
3	10	2014	1	1590	4	31	14	2	5	1	1	1	1	1	3	19
3	10	2014	1	1590	4	28	17	2	5	1	1	1	1	1	3	19
3	10	2014	1	1590	4	32	13	2	5	1	1	1	1	1	3	19
3	10	2014	1	1590	4	32	13	2	5	1	1	1	1	1	4	46
3	10	2014	1	1590	4	29	16	2	3	1	1	1	1	2	4	46
3	10	2014	1	1590	4	33	12	2	5	1	1	1	1	1	4	46
3	10	2014	1	1590	4	32	13	2	5	1	1	1	1	1	4	48
3	10	2014	1	1590	4	32	13	2	3	1	1	1	1	1	4	49
3	10	2014	1	1590	4	32	13	2	3	1	1	1	1	1	4	55
2	10	2014	1	1591	4	41	17	2	9	1	1	1	1	2	3	19
2	10	2014	1	1591	4	42	16	2	6	1	1	1	1	2	3	19
3	10	2013	1	1593	4	31	14	2	5	1	2	2	1	2	3	19
3	10	2013	1	1593	4	31	14	1	5	1	1	1	1	1	3	19
3	10	2013	1	1593	4	28	17	2	5	1	1	1	1	2	3	19
3	10	2013	1	1593	4	31	14	1	5	1	1	1	1	1	3	19
3	10	2013	1	1593	4	32	13	2	5	1	1	1	1	1	3	19
3	10	2013	1	1593	4	31	14	2	5	1	1	1	1	2	3	19
3	10	2013	1	1593	4	30	15	2	6	1	2	2	1	2	3	19
3	10	2013	1	1593	4	30	15	2	5	1	1	1	1	2	3	19
3	10	2013	1	1593	4	31	14	1	5	2	2	2	1	2	3	19
3	10	2013	1	1593	4	31	14	1	5	1	1	1	1	1	4	45
3	10	2013	1	1593	4	30	15	2	5	1	1	1	1	1	4	46
3	10	2013	1	1593	4	32	13	2	5	1	1	1	1	1	4	46
3	10	2013	1	1593	4	32	13	2	5	1	1	1	1	2	4	46
3	10	2013	1	1593	4	34	11	2	5	1	2	2	1	1	4	46
3	10	2013	1	1593	4	30	15	2	5	1	1	1	1	1	4	47
3	10	2013	1	1593	4	33	12	2	5	1	1	1	1	1	4	48
3	10	2013	1	1593	4	31	14	1	5	1	1	1	1	1	4	48
3	10	2013	1	1593	4	29	16	2	5	1	1	1	1	1	4	49
2	10	2015	1	1593	4	43	14	2	5	1	1	1	1	1	4	64
3	10	2016	1	1594	4	31	14	2	6	1	1	1	1	2	1	14
3	10	2016	1	1594	4	33	12	2	5	1	1	1	1	2	1	14
2	10	2013	1	1594	4	44	14	2	2	1	2	2	1	1	3	19
3	10	2016	1	1594	4	28	17	2	5	1	1	1	1	1	4	70
3	10	2016	1	1594	4	30	15	2	5	1	1	1	1	1	4	70
3	10	2016	1	1594	4	33	12	2	5	1	1	1	1	1	4	71
3	10	2016	1	1594	4	32	13	2	5	1	1	1	1	1	4	71
2	10	2016	1	1597	4	43	16	1	5	2	1	2	2	1	1	4
3	10	2015	1	1597	4	29	17	2	5	1	1	1	1	1	1	11
3	10	2015	1	1597	4	30	16	2	5	1	1	1	1	1	1	11
3	10	2015	1	1597	4	30	16	1	4	1	1	1	2	1	1	11
3	10	2015	1	1597	4	31	15	2	5	1	1	1	1	1	1	11
3	10	2015	1	1597	4	33	13	1	5	1	1	1	1	1	1	12
3	10	2015	1	1597	4	29	17	2	5	1	1	1	1	1	1	12
3	10	2015	1	1597	4	32	14	1	5	1	1	1	1	1	1	13
3	10	2015	1	1597	4	33	13	1	5	1	1	1	1	1	1	14
2	10	2016	1	1597	4	45	14	1	5	1	1	1	1	2	1	16
2	10	2016	1	1597	4	43	16	2	5	1	2	2	1	1	1	17
2	10	2016	1	1597	4	43	16	2	5	1	2	2	1	2	4	65
3	10	2015	1	1597	4	31	15	2	5	1	1	1	1	1	4	72
3	10	2015	1	1597	4	32	14	1	5	1	1	1	1	1	4	73
2	10	2014	1	1599	4	41	18	2	5	1	2	2	1	1	3	19
2	10	2014	1	1599	4	43	16	2	5	1	2	2	1	2	3	19
2	10	2015	1	1600	4	43	15	2	6	1	1	1	1	1	1	5
2	10	2015	1	1600	4	44	14	2	3	1	1	1	1	1	4	66
2	10	2015	1	1600	4	43	15	1	5	1	1	1	1	2	4	69
